DonorUniqueId,DonorPostalCode,DonorAge,MaritalStatus,GenderIdentity,IsMemberFlag,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,AcademicDegreeLevel,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Region
255,90265,35,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
256,75951,42,,Female,N,N,N,N,,,HOME,N,1,1,0,0,0,0,0,1200,Y,Texas (northern)
257,<NA>,42,Married,Female,N,Y,N,Y,,UB,HOME,Y,4,0,0,0,0,500,0,5000,Y,Unknown
258,63935,32,,Male,N,Y,N,Y,1.0,UB,HOME,Y,0,0,0,0,1,1,0,20,Y,Missouri
259,29010,42,Married,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,South Carolina
260,43420,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,4500,Y,Ohio
261,<NA>,42,,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,00,N,Unknown
262,32465,20,,Male,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,13650,Y,Florida
263,22542,42,,,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,1250,Y,Virginia
264,98575,42,,Male,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,00,N,Washington
265,31323,42,Married,Male,N,Y,Y,Y,,UB,HOME,Y,5,0,0,36,0,0,0,360,Y,Georgia
266,67852,45,,Female,N,N,N,N,,,HOME,N,0,25,0,0,0,0,0,250,Y,Kansas
267,43536,42,,Male,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,0,0,1200,Y,Ohio
268,90265,42,,Female,N,N,N,N,,,HOME,N,3,0,330,171,0,0,0,5010,Y,California
269,90265,73,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
270,14758,42,,Female,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,70,Y,New York (Upstate)
271,5846,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,North Dakota
272,90265,42,Single,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,1200,Y,California
273,75392,7,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Texas (northern)
274,62203,64,,Female,N,Y,N,N,,UB,,N,2,0,0,0,0,0,0,200,Y,Illinois
275,90265,57,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,650,Y,California
276,60557,35,,Female,N,Y,N,Y,,GM,HOME,N,0,0,0,0,0,0,0,12000,Y,Illinois
277,47246,42,,Male,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Indiana
278,84117,25,,Female,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,500,Y,Utah
279,72858,28,,Male,N,Y,N,Y,,UB,HOME,Y,3,0,0,0,0,0,0,00,N,Arkansas
280,90265,34,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,20,0,240,Y,California
281,20624,51,Married,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,1800,Y,Maryland
282,44322,23,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Ohio
283,13149,42,,Male,N,N,N,N,,,HOME,N,1,0,30,0,0,0,0,300,Y,New York (Upstate)
284,16153,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Pennsylvania
285,86322,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Arizona
286,12930,42,Single,Male,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,10780,Y,New York (Upstate)
287,90265,42,Single,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,California
288,11801,61,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,New York (NYC area)
289,55357,59,,Female,N,Y,N,Y,,UB,HOME,Y,18,0,0,1,0,0,0,21900,Y,Minnesota
290,46895,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Indiana
291,41061,42,,Female,N,N,N,N,,,,N,1,0,0,0,0,0,50,500,Y,Kentucky
292,8844,36,,Female,N,Y,N,Y,,GM,BUSN,Y,1,25,0,0,0,0,0,250,Y,New Mexico
293,29176,48,,Male,N,Y,N,Y,,GM,HOME,N,3,0,0,0,0,40,0,400,Y,South Carolina
294,<NA>,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,250,Y,Unknown
295,90265,64,,Female,N,N,N,N,,,HOME,N,0,0,49,0,0,0,0,6700,Y,California
296,90265,66,,Male,N,Y,Y,N,,GM,HOME,Y,5,0,0,0,0,0,0,00,N,California
297,90265,42,Single,Male,N,N,N,Y,,,,N,0,0,1,0,0,0,0,250,Y,California
298,38923,42,Married,Female,N,N,Y,Y,,,HOME,Y,11,0,0,25,0,0,50,32390,Y,Mississippi
299,<NA>,42,,Male,N,N,N,Y,,,BUSN,Y,4,0,60,0,0,90,0,1500,Y,Unknown
300,25076,42,Married,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,350,Y,West Virginia
301,36614,53,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Alabama
302,80155,42,,Female,N,N,N,N,,,HOME,N,1,0,2,0,0,0,0,20,Y,Colorado
303,19398,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,1,0,0,0,10,Y,Pennsylvania
304,<NA>,42,,Male,N,N,N,N,,,HOME,N,0,0,0,0,50,0,0,7040,Y,Unknown
305,55416,63,,Female,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,0,0,00,N,Minnesota
306,13837,42,,Male,N,Y,N,N,,GM,HOME,N,0,75,0,0,0,0,0,1440,Y,New York (Upstate)
307,72333,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Arkansas
308,68768,42,Separated,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,600,Y,Nebraska
309,90265,85,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,500,Y,California
310,78521,42,,,N,N,N,N,5.0,,HOME,N,1,0,0,0,0,0,0,00,N,Texas (northern)
311,74840,42,,Male,N,Y,N,N,,GP,,N,0,120,0,0,0,0,0,3000,Y,Oklahoma
312,97620,57,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,400,Y,Oregon
313,90265,96,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
314,19372,75,,Female,N,Y,N,N,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Pennsylvania
315,90265,42,,Male,N,N,N,N,1.0,,HOME,N,15,0,0,0,0,0,0,88500,Y,California
316,25076,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,1450,Y,West Virginia
317,53050,63,Married,Female,N,Y,N,N,,GD,HOME,Y,0,0,0,0,0,0,0,00,N,Wisconsin
318,18060,41,,Male,N,Y,N,Y,,UB,HOME,Y,3,0,0,0,0,0,0,2200,Y,Pennsylvania
319,25432,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,West Virginia
320,12192,30,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,400,Y,New York (Upstate)
321,68824,42,,Female,N,N,N,N,,,HOME,N,0,0,0,0,95,0,0,950,Y,Nebraska
322,<NA>,29,,Male,N,Y,N,Y,,UB,,Y,0,0,0,0,0,0,0,00,N,Unknown
323,90265,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,100,1000,Y,California
324,<NA>,72,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
325,18702,29,,Female,N,Y,N,N,,GM,CAMP,Y,0,0,0,0,0,0,110,1100,Y,Pennsylvania
326,<NA>,52,Married,Male,N,Y,N,Y,,UB,HOME,Y,4,0,0,300,500,0,0,8000,Y,Unknown
327,<NA>,42,,Male,N,N,N,N,,,,N,1,0,251,1,50,0,0,8700,Y,Unknown
328,71418,42,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Louisiana
329,75222,56,,Male,N,Y,N,Y,,GM,,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
330,71846,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,200,2000,Y,Arkansas
331,<NA>,34,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,50,Y,Unknown
332,5857,32,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,120,1200,Y,North Dakota
333,49083,74,,Male,N,N,N,N,2.0,,HOME,N,0,0,0,0,0,0,0,00,N,Michigan
334,95137,53,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
335,46816,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Indiana
336,29133,51,,Male,N,Y,N,N,,UB,HOME,Y,1,0,0,0,0,0,0,00,N,South Carolina
337,<NA>,36,,Female,N,Y,N,Y,,UB,HOME,Y,1,0,0,1,0,0,0,950,Y,Unknown
338,93308,50,,Male,N,N,N,N,,,HOME,N,0,0,0,0,151,0,0,1510,Y,California
339,6838,42,Single,Female,N,N,N,N,2.0,,HOME,N,0,0,0,0,0,0,0,840,Y,Nebraska
340,5825,32,,Male,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,North Dakota
341,<NA>,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,1000,Y,Unknown
342,43828,42,,Male,N,N,N,N,3.0,,BUSN,Y,0,200,0,0,0,0,0,2000,Y,Ohio
343,23970,42,Single,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1200,Y,Virginia
344,54016,42,,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,200,Y,Wisconsin
345,86038,42,,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,1440,Y,Arizona
346,70559,35,,Male,N,Y,N,Y,,GP,,Y,0,0,0,0,0,0,0,00,N,Louisiana
347,10514,23,,Male,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,00,N,New York (NYC area)
348,90265,42,Married,Male,N,N,N,N,,,HOME,N,4,0,0,0,0,660,0,6600,Y,California
349,<NA>,32,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,500,Y,Unknown
350,6467,42,,Female,N,Y,N,Y,,UB,HOME,Y,4,0,0,0,0,0,0,00,N,Missouri
351,<NA>,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
352,31004,42,,Male,N,N,N,N,,,HOME,N,1,0,0,1,0,0,0,5360,Y,Georgia
353,90265,42,,Male,N,Y,N,N,,UB,BUSN,Y,1,0,0,0,0,0,0,00,N,California
354,13632,42,Married,Female,N,N,N,N,,,HOME,N,4,0,0,0,0,10,0,100,Y,New York (Upstate)
355,53033,42,,Female,N,Y,N,Y,,UB,HOME,Y,6,0,0,0,0,0,0,1050,Y,Wisconsin
356,49705,27,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Michigan
357,56458,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,36,360,Y,Minnesota
358,90265,42,Widowed,Male,N,N,N,N,,,HOME,N,5,0,0,0,0,70,0,700,Y,California
359,<NA>,42,Single,Female,N,N,N,N,,,,N,1,0,0,0,0,0,0,00,N,Unknown
360,90265,25,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,250,Y,California
361,25625,42,Married,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,100,Y,West Virginia
362,90265,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1000,Y,California
363,60001,27,,Female,N,N,N,N,,,HOME,N,0,40,0,0,0,0,0,400,Y,Illinois
364,79854,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1750,Y,Texas (northern)
365,48242,57,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Michigan
366,27237,42,Married,Male,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,50,20000,Y,North Carolina
367,6013,42,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,4790,Y,Illinois
368,59798,31,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Montana
369,58771,33,,Male,N,Y,N,Y,,,HOME,Y,0,0,0,0,0,0,0,510,Y,North Dakota
370,37779,42,,Male,N,N,N,Y,,,HOME,N,6,0,0,0,0,50,0,500,Y,Tennessee
371,37042,42,Married,Female,N,N,N,Y,,,HOME,N,3,0,0,175,0,300,0,4750,Y,Tennessee
372,<NA>,42,,Female,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,5500,Y,Unknown
373,90265,30,,Female,N,Y,N,Y,,GM,HOME,Y,3,40,0,0,0,0,0,400,Y,California
374,35292,42,Married,Female,N,N,N,Y,,,BUSN,N,0,0,0,0,0,0,0,10000,Y,Alabama
375,27217,42,Married,Male,N,N,Y,N,,,HOME,N,0,0,0,0,0,8,0,1000,Y,North Carolina
376,36445,26,,Female,N,Y,N,N,,,HOME,Y,0,0,0,0,150,0,0,1500,Y,Alabama
377,35053,62,,Female,N,N,N,N,3.0,,HOME,N,0,40,0,0,0,0,50,900,Y,Alabama
378,33659,27,,Female,N,N,N,N,2.0,,HOME,N,0,0,0,0,0,0,0,5000,Y,Florida
379,74701,25,,Male,N,N,N,N,,,CAMP,Y,1,0,0,0,0,0,0,00,N,Oklahoma
380,6993,38,,Male,N,Y,N,Y,,UB,HOME,N,2,0,0,145,0,0,0,1450,Y,Unknown
381,90265,48,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
382,17093,42,,Female,N,N,N,Y,,,HOME,N,6,0,0,0,0,0,0,160,Y,Pennsylvania
383,<NA>,53,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1150,Y,Unknown
384,39110,42,,Male,N,N,N,N,,,HOME,N,5,0,0,0,0,240,0,2400,Y,Mississippi
385,78289,42,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
386,2735,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,390,Y,North Carolina
387,66777,42,,Female,N,N,N,Y,,,HOME,N,3,0,50,0,0,75,0,1250,Y,Kansas
388,23465,42,,Male,N,Y,Y,N,,GM,HOME,Y,2,0,1,0,0,0,0,10,Y,Virginia
389,72686,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Arkansas
390,90265,42,,Female,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,40,Y,California
391,18968,42,Married,Female,N,Y,N,N,,UB,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
392,<NA>,42,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Unknown
393,<NA>,42,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,1400,Y,Unknown
394,71330,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Louisiana
395,30507,52,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Georgia
396,6359,42,Married,Uknown,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Missouri
397,85097,42,Married,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,Arizona
398,32067,42,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,7500,Y,Florida
399,16239,48,,Female,N,Y,N,N,5.0,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Pennsylvania
400,13153,76,,Male,N,Y,N,Y,,UB,,Y,1,0,0,0,0,0,0,00,N,New York (Upstate)
401,36612,42,,Male,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Alabama
402,18425,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,100,0,1000,Y,Pennsylvania
403,15864,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,450,Y,Pennsylvania
404,21862,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Maryland
405,67852,66,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Kansas
406,72935,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Arkansas
407,19056,42,Divorced,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,1200,Y,Pennsylvania
408,37725,42,,Female,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,2500,Y,Tennessee
409,90265,42,,Female,N,N,N,N,,,HOME,N,1,0,150,0,0,0,0,2450,Y,California
410,61451,25,,Male,N,Y,N,Y,,UB,HOME,Y,0,53,0,0,0,0,0,530,Y,Illinois
411,15142,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Pennsylvania
412,15638,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,132,1320,Y,Pennsylvania
413,53159,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Wisconsin
414,<NA>,39,,Female,N,N,N,N,,,HOME,N,0,200,0,0,0,0,0,2000,Y,Unknown
415,90265,43,,Female,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,600,Y,California
416,46604,42,,Male,N,Y,N,Y,4.0,UB,HOME,Y,9,20,0,0,0,0,0,206900,Y,Indiana
417,28223,76,,Male,N,Y,N,N,3.0,UB,HOME,Y,1,0,0,0,0,0,1,10,Y,North Carolina
418,49020,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Michigan
419,54976,42,,Male,N,N,N,Y,,,,N,3,0,0,0,0,96,25,1210,Y,Wisconsin
420,53205,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,50,Y,Wisconsin
421,<NA>,32,,Female,N,N,N,N,,,HOME,N,0,10,0,0,0,0,0,100,Y,Unknown
422,<NA>,42,,Female,N,N,N,N,1.0,,HOME,N,1,0,0,0,0,0,0,00,N,Unknown
423,96142,34,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
424,28212,21,,Female,N,N,N,N,,,HOME,N,0,0,1,0,0,0,0,800,Y,North Carolina
425,84521,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Utah
426,73771,42,,Male,N,N,N,N,,,HOME,N,6,0,0,0,0,0,0,00,N,Oklahoma
427,76520,42,Single,Male,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,00,N,Texas (northern)
428,90265,42,Married,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,00,N,California
429,54487,42,,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,13350,Y,Wisconsin
430,90265,42,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
431,6246,42,,Male,N,N,N,N,4.0,,HOME,N,15,0,0,0,0,0,0,1942970,Y,Illinois
432,15056,42,Married,Male,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
433,91381,75,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,750,Y,California
434,<NA>,23,,Male,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,20,Y,Unknown
435,14844,53,,Female,N,Y,N,N,,GP,BUSN,Y,0,0,0,0,0,0,0,10,Y,New York (Upstate)
436,90265,82,,Female,N,N,N,N,,,HOME,N,0,25,0,0,0,0,0,250,Y,California
437,16876,45,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
438,49689,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Michigan
439,14062,57,Married,Female,N,Y,N,Y,,UB,HOME,Y,20,0,0,0,0,0,0,19940,Y,New York (Upstate)
440,<NA>,54,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,3000,Y,Unknown
441,57370,42,,Male,N,Y,N,N,3.0,GP,,Y,0,50,0,0,100,0,0,1500,Y,South Dakota
442,90094,80,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,500,Y,California
443,1033,42,,Female,N,Y,N,N,,GM,,N,1,0,0,0,0,0,50,500,Y,New York (NYC area)
444,83278,63,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,50,610,Y,Idaho
445,90265,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
446,4852,42,Single,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,600,Y,Michigan
447,665,34,,Male,N,Y,N,Y,3.0,GM,HOME,Y,1,0,0,0,0,0,0,00,N,Kansas
448,90265,42,,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,1400,Y,California
449,75880,42,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,840,Y,Texas (northern)
450,20447,35,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,300,Y,Unknown
451,28377,42,Married,Male,N,N,Y,Y,5.0,,HOME,Y,3,0,0,0,0,100,0,1000,Y,North Carolina
452,37133,42,Married,Male,N,N,N,Y,,,HOME,N,2,0,0,0,0,50,0,500,Y,Tennessee
453,99513,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,38750,Y,Alaska
454,97127,31,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,350,Y,Oregon
455,98025,44,,Male,N,Y,N,N,,GM,HOME,N,0,0,0,0,50,0,0,500,Y,Washington
456,58731,28,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,4100,Y,North Dakota
457,28270,42,,Male,N,N,N,N,,,HOME,N,7,0,0,0,0,0,0,00,N,North Carolina
458,16861,42,Married,Male,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,500,Y,Pennsylvania
459,83348,24,,Male,N,N,N,N,,,HOME,Y,0,0,600,0,0,0,0,31000,Y,Idaho
460,<NA>,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,100,Y,Unknown
461,50057,53,,Male,N,Y,N,Y,,UB,HOME,N,0,0,0,0,0,0,0,00,N,Iowa
462,58448,42,,Female,N,Y,N,N,,UB,,Y,0,0,0,0,0,0,0,00,N,North Dakota
463,<NA>,41,,Male,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,00,N,Unknown
464,90265,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,1000,Y,California
465,90265,42,Single,Uknown,N,N,N,Y,,,,N,0,0,120,200,0,0,0,3200,Y,California
466,24515,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Virginia
467,38040,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,450,Y,Tennessee
468,66834,42,,Female,N,N,N,N,,,HOME,N,4,0,0,0,0,0,0,150,Y,Kansas
469,93246,36,,Male,N,Y,N,Y,,GM,HOME,Y,2,120,0,0,0,0,0,1800,Y,California
470,59212,19,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Montana
471,73736,39,,Female,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,85000,Y,Oklahoma
472,4841,44,Married,Male,N,Y,N,Y,,GP,HOME,Y,1,0,0,0,0,0,0,1000,Y,Michigan
473,13160,42,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1250,Y,New York (Upstate)
474,49918,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,500,Y,Michigan
475,90265,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2250,Y,California
476,17824,47,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
477,75565,42,,Female,N,Y,N,N,,GP,HOME,N,0,1,0,0,95,0,240,3360,Y,Texas (northern)
478,92619,37,,Male,N,Y,N,Y,,GP,HOME,Y,2,0,0,0,0,0,0,00,N,California
479,2777,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,150,Y,North Carolina
480,<NA>,64,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,650,Y,Unknown
481,72856,58,,Male,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Arkansas
482,43465,42,Single,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2040,Y,Ohio
483,90265,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,140000,Y,California
484,93725,27,,Female,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,0,0,00,N,California
485,49880,42,,Female,N,N,N,N,,,BUSN,N,1,0,0,0,0,0,0,00,N,Michigan
486,90265,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
487,<NA>,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Unknown
488,35902,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,1800,Y,Alabama
489,90265,62,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
490,6423,21,,Male,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,200,Y,Missouri
491,33568,53,,Female,N,N,N,N,1.0,,HOME,N,0,0,200,160,0,0,0,3600,Y,Florida
492,14427,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,750,Y,New York (Upstate)
493,15012,59,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
494,37133,72,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1000,Y,Tennessee
495,15535,40,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,4800,Y,Pennsylvania
496,72631,46,Single,Uknown,N,Y,N,N,,UB,HOME,N,0,0,0,0,0,0,25,250,Y,Arkansas
497,90265,42,Married,Female,N,N,N,Y,,,BUSN,N,8,120,0,0,0,0,0,33880,Y,California
498,78112,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,8920,Y,Texas (northern)
499,18085,7,,Male,N,N,N,N,,,HOME,N,0,0,125,200,0,0,0,33250,Y,Pennsylvania
500,<NA>,25,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
501,36322,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Alabama
502,<NA>,85,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
503,50102,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,250,Y,Iowa
504,68452,42,,Male,N,Y,N,N,,GM,,N,1,0,0,20,0,0,0,200,Y,Nebraska
505,10703,37,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,100,Y,New York (NYC area)
506,64196,84,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1340,Y,Missouri
507,68111,42,Married,Male,N,Y,N,N,,UB,HOME,N,1,0,0,101,0,0,0,1010,Y,Nebraska
508,15687,42,,Male,N,N,N,Y,,,HOME,Y,2,0,0,0,0,0,0,00,N,Pennsylvania
509,87565,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,New Mexico
510,39479,25,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Mississippi
511,<NA>,42,Married,Male,N,N,Y,N,4.0,,HOME,N,0,90,0,0,0,0,0,18500,Y,Unknown
